0.337364,0.428496,-0.630847,0.0925793,-0.089006,-0.234957,0.367468,-4.59499,-0.0160998,0.470435,-0.326075,-0.486353,-2.85649,0.174655,0.44879,-0.351822
0.333134,0.532492,-0.653763,0.00395299,-0.0174399,-0.191702,0.410511,-4.12552,0.00814723,0.601796,-0.311286,-0.544892,-3.27341,0.258589,0.465224,-0.380898
0.319076,0.617444,-0.651665,-0.076969,0.0431768,-0.147429,0.442185,-3.59996,0.0292622,0.692531,-0.293056,-0.577705,-3.6599,0.336018,0.465241,-0.391242
0.29573,0.680945,-0.625504,-0.146558,0.0911039,-0.10724,0.46222,-3.02965,0.0463199,0.741295,-0.274103,-0.583666,-4.0058,0.404379,0.449068,-0.383944
0.263976,0.721374,-0.577025,-0.201656,0.124996,-0.0760825,0.470687,-2.42674,0.0587809,0.748401,-0.257131,-0.562548,-4.30134,0.461348,0.417532,-0.360662
0.225,0.737938,-0.508675,-0.239686,0.14394,-0.0585179,0.467988,-1.8039,0.0665003,0.715772,-0.244714,-0.515036,-4.53735,0.504926,0.372012,-0.323545
0.180252,0.730698,-0.423484,-0.258735,0.147481,-0.0584982,0.454838,-1.17408,0.069715,0.646834,-0.239194,-0.442703,-4.70563,0.533522,0.314373,-0.275141
0.131395,0.700548,-0.32494,-0.257623,0.135635,-0.0791686,0.432237,-0.55011,0.0690117,0.546354,-0.242577,-0.34796,-4.7992,0.54602,0.246889,-0.218293
0.0802484,0.649183,-0.216836,-0.235939,0.108886,-0.1227,0.401432,0.0555897,0.0652764,0.420222,-0.256448,-0.233982,-4.81257,0.541834,0.172148,-0.156039
0.0287267,0.579023,-0.103134,-0.194057,0.0681669,-0.190159,0.363871,0.631294,0.0596291,0.275208,-0.281892,-0.104597,-4.74196,0.520935,0.0929539,-0.0914876
-0.0212239,0.493124,0.012189,-0.133125,0.0148335,-0.281421,0.321156,1.16628,0.0533466,0.118676,-0.31944,0.0358387,-4.58547,0.483867,0.0122191,-0.0277161
-0.0676881,0.395058,0.125283,-0.0550237,-0.0493843,-0.395134,0.274985,1.65108,0.0477766,-0.0417112,-0.36903,0.182583,-4.34323,0.431738,-0.0671398,0.0323449
-0.108842,0.288784,0.232553,0.0376902,-0.122436,-0.528731,0.227099,2.07771,0.0442494,-0.198301,-0.429994,0.330668,-4.01746,0.36619,-0.142307,0.0860107
-0.143007,0.178503,0.33078,0.141873,-0.202016,-0.678494,0.179221,2.43984,0.0439888,-0.34375,-0.501069,0.475068,-3.61247,0.289346,-0.210667,0.130935
-0.168707,0.0685048,0.41722,0.253893,-0.285638,-0.839666,0.133,2.73295,0.048029,-0.471307,-0.580423,0.610863,-3.13465,0.203741,-0.26989,0.165187
-0.184701,-0.0369855,0.48968,0.369755,-0.370715,-1.00661,0.0899569,2.9544,0.0571402,-0.575075,-0.665718,0.733405,-2.59232,0.112232,-0.318016,0.187318
-0.190028,-0.133954,0.546576,0.485227,-0.454637,-1.17301,0.0514355,3.10346,0.0717677,-0.650229,-0.75418,0.838468,-1.99557,0.0179017,-0.35351,0.196404
-0.184029,-0.218742,0.586961,0.595985,-0.534856,-1.3321,0.0185593,3.18129,0.0919867,-0.69319,-0.842697,0.922394,-1.35604,-0.0760609,-0.375317,0.192073
-0.166362,-0.288168,0.610536,0.69775,-0.608961,-1.47693,-0.00780469,3.19087,0.117476,-0.701753,-0.927929,0.982206,-0.686635,-0.166473,-0.382889,0.174517
-0.137014,-0.339638,0.617624,0.786437,-0.674753,-1.60063,-0.0270725,3.13686,0.14751,-0.675156,-1.00643,1.01571,-0.00121137,-0.250279,-0.376198,0.144474
-0.0962968,-0.371232,0.609139,0.858285,-0.730306,-1.69668,-0.0389609,3.02544,0.180977,-0.614085,-1.07477,1.02154,0.685788,-0.324669,-0.355733,0.103205
-0.0448392,-0.381764,0.586518,0.909992,-0.774024,-1.75919,-0.0434943,2.86405,0.216409,-0.520633,-1.12968,0.999257,1.3597,-0.387187,-0.322473,0.0524375
0.0164325,-0.370817,0.551646,0.938817,-0.804678,-1.78317,-0.0410016,2.6612,0.252041,-0.398194,-1.16818,0.949281,2.00605,-0.435826,-0.277854,-0.00569241
0.0863177,-0.338753,0.506761,0.942686,-0.821437,-1.76473,-0.0321021,2.42614,0.285878,-0.251312,-1.18769,0.872926,2.6109,-0.469113,-0.223715,-0.0687228
0.163372,-0.286691,0.454356,0.92026,-0.823879,-1.70126,-0.017682,2.16859,0.315782,-0.0854772,-1.18615,0.77233,3.16128,-0.486166,-0.162229,-0.133955
0.245943,-0.216463,0.397064,0.870991,-0.811993,-1.59164,0.0011389,1.89839,0.339571,0.0931015,-1.16211,0.65038,3.64551,-0.486737,-0.0958285,-0.198552
0.332209,-0.130546,0.337552,0.795146,-0.786157,-1.43625,0.0230489,1.62525,0.355115,0.277764,-1.1148,0.51061,4.05351,-0.471224,-0.0271223,-0.259642
0.420219,-0.031968,0.278413,0.693813,-0.747116,-1.23709,0.0465923,1.35841,0.360446,0.461673,-1.04419,0.357079,4.3771,-0.440662,0.0411943,-0.314425
0.507938,0.0757964,0.222061,0.568876,-0.695934,-0.997696,0.0702235,1.10637,0.353856,0.638099,-0.951027,0.194236,4.61022,-0.396684,0.106431,-0.360273
0.593289,0.18895,0.170646,0.422967,-0.633947,-0.723105,0.0923641,0.876651,0.333989,0.800698,-0.836793,0.0267677,4.74907,-0.341465,0.165991,-0.394834
0.674198,0.303505,0.125968,0.259394,-0.562701,-0.41971,0.111462,0.675562,0.299927,0.943765,-0.703719,-0.140553,4.79222,-0.277634,0.217463,-0.416114
0.748634,0.415415,0.0894217,0.082051,-0.483887,-0.0950699,0.126051,0.508051,0.251251,1.06247,-0.554704,-0.303025,4.74065,-0.208176,0.258693,-0.42256
0.814655,0.520714,0.0619513,-0.104696,-0.399273,0.242317,0.134806,0.377565,0.188088,1.15306,-0.393245,-0.456163,4.59767,-0.136309,0.287864,-0.413122
0.870438,0.615648,0.0440243,-0.296131,-0.310636,0.583288,0.136595,0.285984,0.111136,1.21299,-0.223326,-0.595842,4.36885,-0.0653582,0.303553,-0.387296
0.914324,0.696791,0.0356284,-0.487329,-0.219697,0.918316,0.130528,0.233598,0.0216676,1.24103,-0.0493,-0.718421,4.06183,0.0013828,0.304779,-0.345159
0.944847,0.761157,0.0362861,-0.673296,-0.128061,1.23783,0.115994,0.219144,-0.0784983,1.23731,0.124254,-0.820843,3.68606,0.0607884,0.291038,-0.287372
0.960764,0.806291,0.0450883,-0.849116,-0.037165,1.53253,0.0926885,0.239892,-0.187039,1.20331,0.292681,-0.900728,3.25255,0.110034,0.26232,-0.215171
0.961082,0.83034,0.0607446,-1.01009,0.0517645,1.79373,0.0606374,0.291774,-0.301198,1.14179,0.4514,-0.956422,2.77352,0.146718,0.219114,-0.130339
0.945083,0.832107,0.0816483,-1.1519,0.13774,2.01366,0.0202017,0.369568,-0.417873,1.05665,0.596069,-0.987038,2.26206,0.168973,0.162392,-0.0351516
0.91234,0.811076,0.105953,-1.27068,0.22003,2.18571,-0.0279245,0.467107,-0.533721,0.952765,0.722725,-0.992459,1.73169,0.175549,0.0935851,0.0676838
0.862735,0.767418,0.131659,-1.36319,0.298168,2.3047,-0.0827282,0.577522,-0.645272,0.835796,0.827929,-0.973319,1.19604,0.165883,0.0145363,0.175113
0.796469,0.701978,0.156702,-1.42688,0.371935,2.3671,-0.142904,0.69351,-0.749062,0.711902,0.908891,-0.930962,0.668421,0.140136,-0.072552,0.283828
0.714066,0.616234,0.179047,-1.45995,0.441346,2.37108,-0.206891,0.807604,-0.841749,0.587491,0.963565,-0.867372,0.161454,0.099202,-0.165187,0.390371
0.616379,0.512242,0.196774,-1.46144,0.50661,2.31667,-0.272917,0.912452,-0.92025,0.468928,0.990733,-0.785089,-0.313269,0.0446881,-0.260662,0.491243
0.50458,0.392563,0.20817,-1.43121,0.568092,2.20573,-0.339057,1.00108,-0.981849,0.362247,0.990055,-0.68711,-0.745493,-0.021133,-0.356139,0.583018
0.380155,0.260172,0.211794,-1.36999,0.626258,2.04191,-0.403287,1.06717,-1.02431,0.272881,0.962084,-0.576773,-1.12657,-0.0954009,-0.448739,0.662455
0.244884,0.118364,0.206549,-1.27932,0.681621,1.83054,-0.463558,1.10523,-1.04596,0.205397,0.908262,-0.457638,-1.44965,-0.17477,-0.53563,0.726603
0.100822,-0.029349,0.191727,-1.16152,0.734683,1.57843,-0.517857,1.11085,-1.04577,0.163281,0.830875,-0.333361,-1.70984,-0.255533,-0.61412,0.7729
-0.0497354,-0.17935,0.167042,-1.01959,0.785879,1.29369,-0.564278,1.08083,-1.02338,0.148757,0.732978,-0.207577,-1.90429,-0.333763,-0.681735,0.799263
-0.20428,-0.328022,0.132651,-0.857184,0.835518,0.985397,-0.601088,1.01327,-0.979127,0.162647,0.618303,-0.0837788,-2.03221,-0.405466,-0.736306,0.804161
-0.36014,-0.471848,0.0891453,-0.678422,0.883742,0.663336,-0.626788,0.907674,-0.914064,0.204305,0.491129,0.0347848,-2.0948,-0.466743,-0.776032,0.786667
-0.514524,-0.607512,0.0375374,-0.487828,0.930486,0.337641,-0.640169,0.764922,-0.829891,0.271595,0.356138,0.145205,-2.09516,-0.513944,-0.799544,0.746505
-0.664579,-0.73198,-0.0207774,-0.290169,0.97545,0.018461,-0.640359,0.587261,-0.72892,0.360939,0.218259,0.24499,-2.03813,-0.54383,-0.805947,0.684061
-0.807446,-0.842576,-0.0840715,-0.0903244,1.01809,-0.284396,-0.626859,0.378214,-0.613992,0.467423,0.0824934,0.33212,-1.93003,-0.553706,-0.794853,0.600383
-0.940325,-0.937043,-0.150349,0.106855,1.05761,-0.561788,-0.599567,0.14245,-0.488377,0.584957,-0.0462539,0.405092,-1.77846,-0.541549,-0.766393,0.497161
-1.06054,-1.01358,-0.217423,0.296684,1.09299,-0.805557,-0.558791,-0.114381,-0.355661,0.7065,-0.163349,0.462934,-1.59195,-0.506104,-0.721222,0.376682
-1.1656,-1.07089,-0.282997,0.474774,1.123,-1.0088,-0.505249,-0.385842,-0.219617,0.824315,-0.264593,0.505204,-1.37966,-0.446961,-0.660494,0.24177
-1.25327,-1.10817,-0.344752,0.637156,1.14627,-1.16609,-0.440048,-0.664937,-0.0840776,0.930268,-0.346364,0.531974,-1.15108,-0.364591,-0.585833,0.0957086
-1.32164,-1.12511,-0.400442,0.780381,1.16132,-1.27366,-0.364664,-0.944352,0.0472024,1.01616,-0.405753,0.543787,-0.915642,-0.260359,-0.499285,-0.0578527
-1.36918,-1.1219,-0.447975,0.901612,1.16663,-1.32955,-0.280895,-1.2167,0.170675,1.07404,-0.440662,0.541608,-0.682454,-0.136494,-0.403252,-0.214999
-1.39476,-1.09917,-0.485502,0.99869,1.16074,-1.33358,-0.190808,-1.47477,0.28312,1.09658,-0.449882,0.526757,-0.459977,0.00396527,-0.300422,-0.371666
-1.39776,-1.05798,-0.511488,1.07018,1.14228,-1.28743,-0.0966794,-1.71176,0.381756,1.07736,-0.433134,0.500836,-0.255769,0.157266,-0.193681,-0.52375
-1.37802,-0.999739,-0.524776,1.11541,1.1101,-1.19449,-0.000922093,-1.92153,0.464325,1.01121,-0.391079,0.465645,-0.0762546,0.319056,-0.0860277,-0.667235
-1.33593,-0.926178,-0.524639,1.13444,1.06329,-1.05978,0.0939896,-2.09875,0.52917,0.894435,-0.325293,0.423106,0.0734514,0.484532,0.0195275,-0.798298
-1.2724,-0.839263,-0.510814,1.12807,1.00131,-0.889718,0.1856,-2.23909,0.575279,0.725059,-0.23821,0.375175,0.189671,0.648601,0.120055,-0.913426
-1.18884,-0.741148,-0.483518,1.09778,0.923974,-0.69188,0.27155,-2.33935,0.602311,0.502975,-0.133033,0.32377,0.270234,0.806059,0.212799,-1.00951
-1.08718,-0.634105,-0.443453,1.04566,0.83156,-0.474732,0.349656,-2.39754,0.610588,0.230041,-0.0136116,0.270699,0.314495,0.951775,0.295273,-1.08395
-0.969791,-0.520463,-0.391783,0.974351,0.724797,-0.247308,0.417981,-2.41292,0.601077,-0.0898875,0.115693,0.217602,0.323292,1.08087,0.365336,-1.1347
-0.839431,-0.402549,-0.330103,0.886936,0.604889,-0.0188813,0.4749,-2.38601,0.575337,-0.451007,0.250175,0.165903,0.298854,1.18892,0.421266,-1.16034
-0.699204,-0.282636,-0.260387,0.786821,0.473498,0.201373,0.51915,-2.31852,0.535446,-0.845678,0.384955,0.116774,0.244655,1.27208,0.461818,-1.16011
-0.552458,-0.162893,-0.184924,0.677636,0.332721,0.404708,0.549877,-2.2133,0.483919,-1.26461,0.515162,0.0711163,0.165237,1.32725,0.48627,-1.13394
-0.402703,-0.0453492,-0.106239,0.563111,0.185033,0.583116,0.56666,-2.07418,0.423601,-1.69712,0.636111,0.0295563,0.0659889,1.35221,0.494446,-1.08243
-0.253507,0.0681434,-0.0270102,0.446954,0.033224,0.729613,0.569528,-1.90584,0.357559,-2.13142,0.743483,-0.00755081,-0.0470989,1.34568,0.486731,-1.00684
-0.108401,0.175932,0.0500308,0.332742,-0.119687,0.83848,0.558953,-1.71361,0.28896,-2.55499,0.833478,-0.0400987,-0.167691,1.30739,0.464057,-0.909024
0.0292335,0.276581,0.12219,0.223811,-0.270549,0.905461,0.535836,-1.50328,0.220955,-2.95496,0.902959,-0.0681999,-0.289375,1.2381,0.427883,-0.791418
0.156259,0.368881,0.186908,0.123162,-0.416184,0.9279,0.501472,-1.28089,0.156566,-3.31851,0.949569,-0.0921466,-0.405921,1.13955,0.380143,-0.656924
0.269884,0.451854,0.241855,0.0333772,-0.553501,0.904829,0.457503,-1.05252,0.098573,-3.63332,0.971814,-0.112365,-0.51153,1.01447,0.323193,-0.508844
0.367746,0.524747,0.285014,-0.0434426,-0.679606,0.83698,0.405857,-0.824056,0.0494239,-3.88795,0.969115,-0.129367,-0.601061,0.866409,0.259734,-0.350778
0.447991,0.587026,0.314758,-0.105729,-0.791912,0.726748,0.348683,-0.601017,0.0111505,-4.07228,0.94183,-0.143699,-0.670221,0.699671,0.192721,-0.186524
0.50933,0.638363,0.329909,-0.152475,-0.88824,0.578089,0.288266,-0.38837,-0.014694,-4.17783,0.891234,-0.155898,-0.715727,0.519135,0.125271,-0.0199665
0.551086,0.678622,0.329793,-0.183242,-0.966903,0.396359,0.22695,-0.190377,-0.0270786,-4.1981,0.819464,-0.166445,-0.735413,0.330094,0.0605575,0.145027
0.573214,0.707836,0.314262,-0.198155,-1.02678,0.188109,0.167048,-0.0104746,-0.0255181,-4.12882,0.729434,-0.17573,-0.728304,0.138061,0.00170058,0.304711
0.576306,0.726196,0.283711,-0.197872,-1.06736,-0.0391617,0.110762,0.148809,-0.010076,-3.96815,0.624714,-0.184025,-0.694628,-0.0514235,-0.048338,0.455559
0.561573,0.734022,0.239071,-0.183547,-1.08879,-0.27729,0.0601019,0.285902,0.0186529,-3.71679,0.509391,-0.191464,-0.635793,-0.232993,-0.0868604,0.594355
0.530803,0.731752,0.181787,-0.156764,-1.09182,-0.517747,0.0168094,0.400201,0.0595789,-3.378,0.387902,-0.19804,-0.554307,-0.401642,-0.111531,0.718267
0.486307,0.719919,0.113766,-0.119475,-1.07787,-0.751955,-0.0177011,0.492041,0.11117,-2.95759,0.264856,-0.203605,-0.45366,-0.552908,-0.120464,0.824914
0.430839,0.699135,0.0373283,-0.0739206,-1.0489,-0.971591,-0.0423951,0.562625,0.171518,-2.46375,0.144845,-0.207886,-0.338171,-0.683024,-0.112297,0.912414
0.367505,0.670077,-0.0448754,-0.0225409,-1.00737,-1.16889,-0.0566548,0.613934,0.23842,-1.90686,0.0322611,-0.210507,-0.212797,-0.789049,-0.0862565,0.979415
0.299652,0.633473,-0.129947,0.032107,-0.956148,-1.33693,-0.0602994,0.648594,0.309459,-1.29923,-0.0688878,-0.211023,-0.0829274,-0.868968,-0.0421915,1.02511
0.230762,0.590094,-0.214836,0.0874391,-0.898398,-1.46984,-0.0535902,0.669731,0.382099,-0.654715,-0.155143,-0.208958,0.0458468,-0.921753,0.0193974,1.04924
0.164324,0.540742,-0.296445,0.140929,-0.837448,-1.56305,-0.0372186,0.680798,0.453772,0.0116372,-0.22374,-0.203844,0.16796,-0.947388,0.0973577,1.05208
0.103715,0.486242,-0.371733,0.190185,-0.776656,-1.61338,-0.0122774,0.68541,0.521969,0.684049,-0.272735,-0.195267,0.278102,-0.946854,0.189904,1.0344
0.0520811,0.427444,-0.437819,0.233026,-0.719277,-1.61919,0.0197829,0.687155,0.58432,1.34647,-0.301086,-0.182909,0.371436,-0.922077,0.294656,0.997415
0.0122265,0.365211,-0.492078,0.267538,-0.668318,-1.58041,0.0572109,0.689432,0.638669,1.98303,-0.308716,-0.166584,0.443795,-0.875837,0.408698,0.942754
-0.0134896,0.300422,-0.532242,0.292126,-0.626415,-1.4985,0.0980233,0.695282,0.683135,2.57853,-0.296525,-0.146271,0.491853,-0.811647,0.528658,0.872371
-0.0232378,0.233966,-0.556468,0.30555,-0.595711,-1.37639,0.140083,0.707252,0.716164,3.1189,-0.26637,-0.122138,0.513259,-0.733599,0.650798,0.788489
-0.0157877,0.166741,-0.563414,0.306951,-0.577758,-1.21835,0.181181,0.727275,0.736564,3.59157,-0.221008,-0.0945572,0.506737,-0.646195,0.771123,0.693519
0.00944368,0.0996518,-0.552284,0.29586,-0.573442,-1.02983,0.219125,0.756582,0.743524,3.98586,-0.163999,-0.0641054,0.472144,-0.554154,0.8855,0.589987
0.0523646,0.0336051,-0.522861,0.272196,-0.582925,-0.817223,0.251825,0.795648,0.736627,4.29329,-0.0995763,-0.0315559,0.410479,-0.46222,0.989783,0.480463
0.112205,-0.0304948,-0.47552,0.236253,-0.605625,-0.587633,0.277374,0.844166,0.715838,4.50779,-0.0324908,0.00214253,0.323858,-0.374959,1.07994,0.367487
0.187535,-0.0917525,-0.411221,0.188672,-0.640218,-0.348597,0.294125,0.901065,0.681488,4.62589,0.0321741,0.0358981,0.215433,-0.296575,1.15219,0.253508
0.276309,-0.14929,-0.331482,0.130411,-0.684673,-0.107806,0.300757,0.964555,0.634243,4.64676,0.0891997,0.0685181,0.0892879,-0.230734,1.2031,0.140828
0.375922,-0.202257,-0.238335,0.0627003,-0.736317,0.127179,0.296326,1.03221,0.575065,4.57222,0.133442,0.0987593,-0.0497158,-0.180411,1.22976,0.0315545
0.483299,-0.249841,-0.134261,-0.0130047,-0.791924,0.349203,0.280308,1.10107,0.505164,4.40664,0.160044,0.125384,-0.196111,-0.147768,1.22981,-0.0724334
0.594986,-0.291283,-0.0221149,-0.0950745,-0.847826,0.551774,0.252621,1.1678,0.425949,4.15677,0.164644,0.147222,-0.344023,-0.134064,1.20158,-0.169514
0.707266,-0.325895,0.0949673,-0.181758,-0.900052,0.729287,0.213634,1.22878,0.338976,3.83148,0.143566,0.163227,-0.487389,-0.139604,1.14417,-0.258336
0.816272,-0.35307,0.213666,-0.271235,-0.944472,0.877218,0.164153,1.28036,0.24589,3.44146,0.0940018,0.172536,-0.620169,-0.163725,1.05744,-0.337822
0.918118,-0.372306,0.330583,-0.361667,-0.976957,0.992266,0.105403,1.31895,0.148379,2.99886,0.0141521,0.174524,-0.736574,-0.204825,0.94212,-0.407168
1.00902,-0.383218,0.442355,-0.451244,-0.993543,1.07246,0.0389772,1.34123,0.048122,2.51686,-0.0966537,0.168843,-0.831273,-0.260431,0.799733,-0.465824
1.08542,-0.38556,0.545753,-0.538224,-0.990587,1.11718,-0.0332091,1.34428,-0.0532485,2.00929,-0.23788,0.155457,-0.899586,-0.327303,0.632625,-0.513477
1.1441,-0.379236,0.637793,-0.620973,-0.964921,1.1272,-0.108991,1.32577,-0.154185,1.49012,-0.407748,0.134662,-0.937653,-0.401574,0.443903,-0.550026
1.18228,-0.364318,0.715822,-0.697992,-0.913989,1.10457,-0.186029,1.28403,-0.253254,0.973091,-0.603238,0.107089,-0.942581,-0.478915,0.237363,-0.575548
1.19773,-0.341054,0.77761,-0.767939,-0.835965,1.05254,-0.261891,1.21817,-0.34915,0.471245,-0.820142,0.073696,-0.912546,-0.554721,0.0174019,-0.590272
1.18881,-0.309876,0.821409,-0.829646,-0.729849,0.975412,-0.334141,1.12816,-0.440717,-0.00343279,-1.05315,0.0357415,-0.846865,-0.624315,-0.211093,-0.594545
1.15454,-0.271404,0.846015,-0.882126,-0.595535,0.878319,-0.400422,1.01481,-0.526948,-0.440362,-1.29599,-0.00525613,-0.746024,-0.683152,-0.442873,-0.588804
1.09464,-0.226445,0.850795,-0.924577,-0.433847,0.76703,-0.458546,0.879836,-0.606986,-0.83065,-1.54159,-0.0475724,-0.611673,-0.727024,-0.672471,-0.57355
1.00952,-0.175985,0.835708,-0.956383,-0.246544,0.647693,-0.506567,0.725756,-0.680116,-1.16731,-1.78227,-0.0893424,-0.446574,-0.752252,-0.894347,-0.549327
0.9003,-0.121175,0.801299,-0.977099,-0.0362993,0.526576,-0.542854,0.555854,-0.745757,-1.44541,-2.00999,-0.128636,-0.254512,-0.75586,-1.10305,-0.516707
0.768742,-0.0633162,0.748675,-0.98645,0.193363,0.409813,-0.566151,0.374061,-0.803448,-1.66214,-2.2166,-0.163536,-0.0401826,-0.735721,-1.29335,-0.476279
0.617231,-0.0038334,0.679467,-0.984313,0.438149,0.303151,-0.57562,0.184828,-0.852832,-1.81682,-2.39404,-0.192225,0.190964,-0.690668,-1.46045,-0.428648
0.448694,0.0557544,0.595768,-0.970705,0.693115,0.211713,-0.570875,-0.00703262,-0.893642,-1.91078,-2.53469,-0.213063,0.432892,-0.620574,-1.60003,-0.37444
0.266515,0.113868,0.500068,-0.945772,0.952797,0.139796,-0.551997,-0.196517,-0.925685,-1.94727,-2.63155,-0.224668,0.679169,-0.526378,-1.70847,-0.314307
0.0744493,0.168908,0.395164,-0.909774,1.21137,0.090693,-0.519534,-0.37861,-0.948835,-1.93123,-2.67852,-0.225983,0.923167,-0.410078,-1.78292,-0.248945
-0.123488,0.219295,0.28407,-0.863075,1.46281,0.0665659,-0.474484,-0.548466,-0.96302,-1.86901,-2.67059,-0.216333,1.15827,-0.274674,-1.82137,-0.179108
-0.323126,0.263515,0.169921,-0.806137,1.70108,0.0683567,-0.418265,-0.70159,-0.968216,-1.76806,-2.60408,-0.195466,1.37807,-0.124068,-1.82276,-0.105629
-0.520249,0.300167,0.0558688,-0.73951,1.9203,0.0957518,-0.352665,-0.834006,-0.964451,-1.63664,-2.47673,-0.163584,1.57655,0.0370739,-1.78699,-0.0294366
-0.71071,0.328003,-0.0550135,-0.663828,2.11492,0.147196,-0.279787,-0.9424,-0.9518,-1.48343,-2.28788,-0.121347,1.74829,0.203496,-1.71496,0.0484244
-0.890529,0.345974,-0.159828,-0.579815,2.27988,0.219957,-0.201976,-1.02425,-0.930394,-1.31718,-2.03851,-0.0698605,1.88859,0.369555,-1.6085,0.126784
-1.056,0.353268,-0.255936,-0.488275,2.41076,0.310233,-0.121744,-1.07792,-0.900429,-1.14638,-1.73124,-0.0106508,1.99359,0.529438,-1.47041,0.204337
-1.20376,0.349345,-0.341039,-0.390105,2.50391,0.413313,-0.0416838,-1.10273,-0.862172,-0.978955,-1.37036,0.0543879,2.06042,0.677406,-1.3043,0.279644
-1.33088,0.333962,-0.413238,-0.286288,2.55659,0.52376,0.0356173,-1.09897,-0.815973,-0.821941,-0.961714,0.123056,2.0872,0.808024,-1.11457,0.351138
-1.43495,0.307195,-0.471083,-0.177903,2.56697,0.635635,0.107662,-1.06788,-0.762275,-0.68128,-0.512588,0.192928,2.07314,0.916393,-0.906221,0.417145
-1.51407,0.269448,-0.51361,-0.066122,2.53425,0.742738,0.172126,-1.01166,-0.701622,-0.561626,-0.0315559,0.261442,2.01847,0.99837,-0.684779,0.475912
-1.56692,0.221457,-0.540353,0.0477907,2.45866,0.83886,0.22694,-0.933325,-0.634665,-0.466221,0.471731,0.325997,1.92449,1.05075,-0.456093,0.525644
-1.59276,0.164277,-0.551344,0.162482,2.34144,0.918037,0.270351,-0.836623,-0.562165,-0.396829,0.986778,0.384053,1.79344,1.07143,-0.226191,0.564552
-1.59147,0.0992663,-0.547101,0.276517,2.18483,0.974798,0.300989,-0.7259,-0.48499,-0.353744,1.50251,0.433234,1.62843,1.05951,-0.00109816,0.590913
-1.56347,0.0280533,-0.528593,0.388396,1.99196,1.00439,0.317905,-0.605923,-0.404107,-0.335848,2.00757,0.471422,1.43335,1.0154,0.213331,0.603132
-1.50976,-0.0474999,-0.497192,0.49657,1.76681,1.00299,0.32061,-0.481715,-0.320574,-0.340734,2.49058,0.496845,1.21274,0.940786,0.411587,0.599808
-1.43182,-0.125348,-0.454622,0.599464,1.51405,0.967864,0.309088,-0.358355,-0.235518,-0.36488,2.94046,0.508153,0.97159,0.838646,0.588666,0.579811
-1.33161,-0.203316,-0.402884,0.695507,1.23896,0.897497,0.283796,-0.240798,-0.150116,-0.403864,3.34672,0.504475,0.715271,0.713147,0.740212,0.542346
-1.21151,-0.279166,-0.34419,0.783166,0.947226,0.791685,0.245655,-0.13368,-0.0655692,-0.45261,3.69973,0.485467,0.44932,0.569516,0.862653,0.487024
-1.07421,-0.350657,-0.280879,0.860984,0.644851,0.651558,0.196019,-0.0411522,0.0169306,-0.505662,3.99097,0.451326,0.179307,0.413863,0.953301,0.413919
